ID,Marka,Model,Miasto,Wojewodztwo,Moc,Poj. sil,Cena,Kraj poch.,Czy zabytek,Czy zarej. w Polsce,Czy bezwypadkowy,Czy Anglik,Serwisowany w ASO,Filtr DPF,Generacja,Rok prod.,Pierwsza rejestracja,Przebieg,Oferta od,Czy leasing,Rodzaj paliwa,Emisja CO2,Typ,Kolor,Stan,Czy pierwsz. właśc,Napęd,Skrzynia biegów,Data dodania
6082688458,lincoln,navigator,Marki,Mazowieckie,300,5408,27500,Stany Zjednoczone,False,,,,,,,2008,,184778,Osoby prywatnej,,Benzyna,,SUV,Czarny,Używane,,4x4 (dołączany automatycznie),Automatyczna,2021-04-06 15:13:00
6083704539,lincoln,navigator,Marki,Mazowieckie,300,5408,22000,Stany Zjednoczone,False,,,,,,,2007,,217510,Osoby prywatnej,,Benzyna,,SUV,Niebieski,Używane,,4x4 (dołączany automatycznie),Automatyczna,2021-04-06 15:12:00
6081688969,lincoln,navigator,Radzymin,Mazowieckie,300,5408,35500,Stany Zjednoczone,False,,,,,,,2010,,139000,Osoby prywatnej,,Benzyna,,SUV,Czarny,Używane,,4x4 (dołączany automatycznie),Automatyczna,2021-04-06 15:08:00
6083636566,lincoln,navigator,Sokółka,Podlaskie,230,5401,28000,,False,False,,,,,,1998,1998-01-01 00:00:00,310000,Osoby prywatnej,,Benzyna+LPG,,SUV,Szary,Używane,,4x4 (dołączany ręcznie),Automatyczna,2021-04-04 23:40:00
6079271324,lincoln,navigator,Jelenia Góra,Dolnośląskie,305,5403,34999,Stany Zjednoczone,False,False,,,,,,2006,,370000,Firmy,,Benzyna,,SUV,Czarny,Używane,,4x4 (dołączany automatycznie),Automatyczna,2021-04-03 13:44:00
6081768533,lincoln,navigator,Częstochowa,Śląskie,379,3500,210900,Stany Zjednoczone,False,False,,,,,,2017,,18800,Firmy,,Benzyna,,SUV,Biały,Używane,,4x4 (dołączany automatycznie),Automatyczna,2021-04-02 12:04:00
6076750984,lincoln,navigator,Gliwice,Śląskie,300,5401,42900,,False,False,True,,True,,,2001,,104350,Firmy,,Benzyna,,SUV,Czarny,Używane,True,4x4 (dołączany ręcznie),Automatyczna,2021-04-02 08:23:00
6081567812,lincoln,navigator,Drzewica,Łódzkie,300,5408,72000,Stany Zjednoczone,False,False,,,,,,2007,,171500,Osoby prywatnej,,Benzyna,,SUV,Biały,Używane,,4x4 (dołączany automatycznie),Automatyczna,2021-03-30 22:34:00
6083785233,lincoln,navigator,Łaskarzew,Mazowieckie,300,5408,11500,,False,,,,,,,2002,,250000,Osoby prywatnej,,Benzyna,,SUV,Czarny,Używane,,,Automatyczna,2021-03-30 10:20:00
6076425002,lincoln,navigator,Ostróda,Warmińsko-mazurskie,305,5400,25900,,False,,,,,,,2005,,190000,Osoby prywatnej,,Benzyna,,SUV,Biały,Używane,,,Automatyczna,2021-03-24 12:01:00
6080314968,lincoln,other,Szczecin,Zachodniopomorskie,290,3778,27900,,False,False,,,,,,2009,,202500,Osoby prywatnej,,Benzyna,,Sedan,Biały,Używane,,4x4 (stały),Automatyczna,2021-04-06 17:19:00
6081476670,lincoln,other,Stare Bielice,Zachodniopomorskie,275,3726,59900,Stany Zjednoczone,False,False,,,,,,2010,,182000,Firmy,,Benzyna,,Minivan,Czarny,Używane,,,Automatyczna,2021-04-06 08:50:00
6083664796,lincoln,other,Sokoły,Podlaskie,273,3700,39900,,False,,,,,,,2011,,54000,Osoby prywatnej,,Benzyna,,Sedan,Niebieski,Używane,,Na przednie koła,Automatyczna,2021-04-05 18:34:00
